"source_paper","app_awareness","venue_raw","venue_source","raw_reference","suspected_fp"
"A Theory of Composition for Differential Obliviousness.","3","","none","[FMT22] defined the following equivalent view of M1. For client 1, its message are generated as following: for x, the message y1 will be sampled from R(x1); for x′, y1 is sampled from R(x′ 1). For each client i from 2 to n, it behaves the same given the input being x or x′. That is, yi is sampled from R(xi). Since R is an ϵ0-DP mechanism, for any x, x′ ∈X where X is the input domain and any y ∈Y where Y is the randomizer’s output domain, we have Pr[R(x)=y] Pr[R(x′)=y] ≥e−ϵ0. Thus, we can “decompose” the distribution of R(x′) as R(x′) = e−ϵ0R(x) + (1 −e−ϵ0)Qx(x′). It means that the distribution of R(x′) can be seen as a mixture of R(x) and some appropriate leftover distribution Qx(x′). Similarly, for all xi where i = 2, . . . , n, we can decompose the output distribution of R(xi) as R(xi) =      R(x1) w.p. 1 2eϵ0 , R(x′ 1) w.p. 1 2eϵ0 , Q{x1,x′ 1}(xi), w.p. 1 − 1 eϵ0 . Here, Q{x1,x′ 1}(xi) is also some appropriate left-over distribution after the decomposition. The properties of Q{x1,x′ 1}(xi) are irrelevant in this proof, so we only need to know Q{x1,x′ 1}(xi) is a legal and well-defined distribution. In other words, with probability 1/eϵ0, each client from 2 to n will clone either R(x1) or R(x′ 1) with equal probability, and with the remaining probability, it will sample from the leftover distribution Q{x1,x′ 1}(xi). Definition of M′ 1. Recall that in M1, the adversary’s view is empty. We will define an augmented algorithm M′ 1 that is almost identical as M1 except that we add some extra information to the adversary’s view. We define the view of the mechanism M′ 1 to contain the random varaibles (U, V, T). Here, V is the set of the indices of those clients that sample their messages from R(x1) or R(x′ 1). V always contains index 1 and it may contain some indices from 2 to n, depending on those clients’ 40 decision on sampling from the corresponding decomposed distribution. U is the multi-set of the messages sent by those clients in V . T contains the messages sent by all the non-clones (i.e., clients not in V ) along with their indices. Later in our proof, we will consider a probability space conditioned on the adversary’s view (U, V, T). Thus, it may be helpful to think of M′ 1 as first sampling the variables (U, V, T), and then sampling the output (y1, . . . , yn) accordingly. Specifically, consider the following equivalent way of sampling the experiment M′ 1. • First, decide out of the n−1 clients, how many clients sample from R(x1) or R(x′ 1). We sample this quantity, denoted as c, from Bin(n −1, e−ϵ0). • Then, conditioned on c clients sampling from R(x1) or R(x′ 1), we sample the number of the clients cloning R(x1), denoted as H, from Bin(c, 1/2). Let H′ = c −H be the number of clients cloning R(x′ 1). • We now denote (m, m′) be the total numbers of clients (including client 1) that are sampling from R(x1) and R(x′ 1), repectively. When the input is x, (m, m′) = (H + 1, H′). When the input is x′, (m, m′) = (H, H′ + 1). • Generate U, V as following: Sample m messages independently from R(x1) and sample m′ messages independently from R(x′ 1). Let U be the multi-set of these m+m′ messages. Let V be a subset of the indicies of m + m′ clients picked uniformly at random from [n] that must include client 1. • Generate T as following: for each i /∈V , sample a message yi from Q{x1,x′ 1}(xi) and add the index-message pair (i, yi) to T. • Finally, generate the output (each client’s message) in the following way.","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","1. If the input is x, sample a subset of m clients from V uniformly at random conditioned on containing client","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","1. If the input is x′, the condition will be changed to exclude client 1.","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","2. The clients in this set will be assigned messages from the m messages that are sampled earlier from R(x1) (for instance, in a uniformly random order), and the remaining clients in V will be assigned messages from the remaining m′ messages sampled from R(x′ 1).","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","3. For a client i /∈V , its message is already determined by T. A key lemma from Feldman et al.","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","[FMT22] shows that releasing (m, m′), i.e.,the number of clients (including client 1) sampling from R(x1) and R(x′ 1), is (ϵ, δ) differentially private, where ϵ is much smaller than ϵ0. Formally, they prove the following result. Lemma B.1 (","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","[FMT22]). Let c $←Bin(n −1, e−ϵ0), H $←Bin(c, 1/2) and H′ = c −H. For any δ > 0 and ϵ0 ≤log  n 16 log(2/δ)  , the joint distributions on (H + 1, H′) and (H, H′ + 1) are (ϵ, δ)-close where ϵ = O  (1−e−ϵ0)eϵ0/2√ log(1/δ) √n  . Here, two distributions D and D′ are (ϵ, δ)-close means that for any subset S in the sample space, Pr[x $←D : x ∈S] ≤eϵ Pr[x′ $←D′ : x′ ∈S] + δ and vice versa. Notice that conditioned on (m, m′), whose distribution is (ϵ, δ)-close, the generation of the view (U, V, T) is the same regardless of the input being x or x′. Thus, by post-processing theorem and Lemma B.1, we can easily show that M′ 1 is (ϵ, δ)-DO. Also, suppose there are t clients that are corrupted by the adversary. Notice that all honest clients run R() locally. Then, we can simply just 41 consider the honest client set, which has size n −t and the aforementioned argument still holds, as long as we plug n −t into Lemma B.1. We have: Corollary B.2. For any δ > 0 and ϵ0 ≤log  n−t 16 log(2/δ)  , M′ 1 is (ϵ, δ)-DO with ϵ = O  (1−e−ϵ0)eϵ0/2√ log(1/δ) √n−t  when at most t clients are corrupted by the adversary. Now, we only need to prove the following key lemma and the proof is finished. In this proof, we will use techniques from Gordon et al.","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","[GKLX22] in a non-black box way. Lemma B.3. M′ 1 is (0, 0)-NP. Proof. Given any view of the adversary (U, V, T) that has non-zero probability when the input is x or x′, it suﬀices to give a (0, 0)-matching on the output space of M′ 1 conditioned on (U, V, T) as in Lemma 4.1. If client i is sampling from R(x1) or R(x′ 1), we call that client i is cloning R(x1) or R(x′ 1). Recall that V is the subset of clients (including client 1) that clone either R(x1) or R(x′ 1), and U is the multi-set of the messages they generate. Without loss of generality, we assume that all clients in V are honest; otherwise, we remove dishonest clients from V (and also their messages from U). Denote ℓ= |V | and we can rename the clients such that V = [ℓ] without loss of generality. For clients i /∈V , their messages in the output are already determined by T. For the rest of the proof, since we will always conditioned on T, we will focus on the part of the output space Yℓcorresponding to the clients in V . To recap the setup, we have fixed some neighboring inputs x and x′ and conditioned on some subset V = [ℓ] of clients that clone either R(x1) or R(x′ 1), and their multi-set U of output messages (such that the view (U, V ) has non-zero probability in both executions). We use SEQU to denote the multi-set of the ℓ! permutations of messages in U, where each permutation can be interpreted as an output in Yℓ. Since U itself is a multi-set, then so is SEQU; for the purpose of distinguishing repeated elements in U, we can artificially attach labels on them which will help to resolve any ambiguity. Observe that conditioning on (U, V ), only outputs in SEQU can have non-zero probabilities in either executions. So we only need to build the mappings w(y, y′) for y, y′ ∈SEQU. Conditional Probability Calculations. Before we build the mapping, we need to figure out the condi-tional probabilities of the outputs. For each y ∈SEQU, we will calculate Pr[M′ 1(x) = y|ViewM′ 1(x) = (U, V, T)]. For each y′ ∈SEQU, we will calculate Pr[M′ 1(x′) = y′|ViewM′ 1(x′) = (U, V, T)]. For simpilicity, we use Prx[·] to denote probabilities associated with the execution given input x, and Prx′[·] to denote those associated given input x′. So we write the previous conditional probabilities as Prx[y | U, V, T], Prx′[y′ | U, V, T] for short. We use µ and µ′ to denote the distribution for R(x1) and R(x′ 1), respectively. Also, we define µ(·) and µ′(·) as their probability density functions. For i ∈V such that i ̸= 1, client i will clone either R(x1) or R(x′ 1) with 1 2 probability (conditioned on only V ); in other words, it will generate a message sampled from the mixture distribution ω = 1 2µ+ 1 2µ′. We also denote ω(·) as its probability density function. We first compute the probabilities corresponding to the execution on x. Conditioned on V , for each y ∈SEQU, we have Pr x [y | V, T] = µ(y1)ω(y2) · · · ω(yl) = µ(y1) ω(y1) Y u∈U ω(u). By enumerating all l! sequences in SEQU, we have Prx[U | V, T] = P y∈SEQU Prx[y | V, T]. 42 Observe that the above probability is the sum of ℓ! terms, each of which corresponds to a sequence in SEQU. Hence, for each y ∈SEQU, Pr x [y | (U, V, T)] = Prx[y | V, T] Prx[U | V, T] = µ(y1) ω(y1) Q u∈U ω(u) P z∈SEQU µ(z1) ω(z1) Q u∈U ω(u) = 1 (ℓ−1)! µ(y1)/ω(y1) P z∈U µ(z)/ω(z), where the last equality holds, because we can group the ℓ! possible sequences in SEQU according to the message sent from client 1, i.e., z1. Hence, there are ℓgroups and each group has (ℓ−1)! sequences. By the same calculation, for the execution on x′, we have: Pr x′ [y | (U, V, T)] = 1 (ℓ−1)! µ′(y1)/ω(y1) P z∈U µ′(z)/ω(z). Building the (0, 0)-matching. We are now ready to build the (0, 0)-matching w : Yℓ× Yℓ→[0, 1]. Notice that we only need to assign non-zero value to w(y, y′) where y, y′ ∈SEQU, because only those sequences will have non-zero probability in the execution conditioned on (U, V, T). Given a vector y ∈Yℓand some index k ∈[ℓ], we use y1↔k as the sequence produced by interchanging coordinates between the 1st and the kth positions. For each y ∈SEQU, it has ℓ neighbors: y1↔1, y1↔2, . . . , y1↔ℓ. We let w(y, y1↔k) = 1 (ℓ−1)! µ(y1)/ω(y1) P z∈U µ(z)/ω(z) × µ′(yk)/ω(yk) P z∈U µ′(z)/ω(z) It’s easy to check that this matching satisfies all the conditions in Lemma 4.1: (a) We know that y ∼y1↔k, so w(y, y′) will only be non-zero if y ∼y′. (b) For each y ∈SEQu, we have that X k∈[ℓ] w(y, y1↔k) = 1 (ℓ−1)! µ(y1)/ω(y1) P z∈U µ(z)/ω(z) P k∈[ℓ] µ′(yk)/ω(yk) P z∈U µ′(z)/ω(z) = 1 (ℓ−1)! µ(y1)/ω(y1) P z∈U µ(z)/ω(z). The last equality holds because y1, . . . , yℓis a permutation of U. So we get that P k∈[ℓ] w(y, y1↔k) = Prx[y | (U, V, T)]. (c) For all y′ = (y′ 1, . . . , y′ ℓ) ∈SEQU, it also has ℓneighbors y′ 1↔1, y′ 1↔2, . . . , y′ 1↔ℓand only those neighbors will satisfy w(y′ 1↔k, y′) >","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","0. We simply check that X k∈[ℓ] w(y′ 1↔k, y′) = 1 (ℓ−1)! µ′(y′ 1)/ω(y′ 1) P z∈U µ′(z)/ω(z) P k∈[ℓ] µ(y′ k)/ω(y′ k) P z∈U µ(z)/ω(z) = 1 (ℓ−1)! µ′(y′ 1)/ω(y′ 1) P z∈U µ′(z)/ω(z). The last equality holds because y′ 1, . . . , y′ ℓis a permutation of U. So we get that P k∈[ℓ] w(y′ 1↔k, y′) = Prx′[y′ | (U, V, T)]. (d) We simply have that X y,y′∈SEQU w(y, y′) = X y∈SEQU X k∈[ℓ] w(y, y1↔k) = X y∈SEQU Pr x [y | (U, V, T)] = 1. All conditions hold for the (0, 0)-matching, so we know that M′ 1 is (0, 0)-NP. 43 C Discussion: Generalizing to Uncountable Sample Spaces In this section, we describe how Lemma 4.1 may be generalized to uncountable sample spaces. We show how Lemma 4.1 can be derived from a couple of conjectures that can be viewed as uncountable variants of some well-known primal-dual results on bipartite matching and vertex cover. Proving these conjectures is an interesting open question. We first introduce generalized bipartite matching on measure spaces. Note that we use notation from measure theory that can capture both discrete and uncountable spaces. Definition C.1 (Generalized Bipartite Matching). Consider the following bipartite matching prob-lem. Bipartite graph. Suppose (Ω1, µ1) and (Ω2, µ2) are measure spaces, each of which represents a vertex set in a bipartite graph. Suppose E ⊆Ω1 × Ω2 is a (measurable) subset representing the edges of the bipartite graph, where for each x ∈Ω1, E(x) := {y ∈Ω2 : (x, y) ∈E} is a measurable subset denoting the neighbors of x in Ω2, and E(y) ⊆Ω1 is defined analogously for y ∈Ω2. Vertex capacities. Let p : Ω1 →R+ and q : Ω2 →R+ be measurable functions denoting vertex capacities. We consider the special case that R x∈Ω1 p(x)dµ1(x) < +∞and R y∈Ω2 q(y)dµ2(y) < +∞. Feasible matching. A feasible matching is a measurable function w : E →R+ satisfying the vertex capacity constraints: • For all x ∈Ω1, R y∈E(x) w(x, y)dµ2(y) ≤p(x). • For all y ∈Ω2, R x∈E(y) w(x, y)dµ1(x) ≤q(y). Maximum matching. The goal is to “find” a feasible matching w that maximizes the objective function: R (x,y)∈E w(x, y)dµ1(x)dµ2(y). Interpreting Lemma 4.1 with Definition C.1. Definition C.1 is related to the second statement in Lemma 4.1. The edges in E corresponds to neighboring elements in the relation ∼. For the discrete spaces, the capacity for a vertex a in the first space is p(a) = Pr[A = a], and the capacity for b in the second space is q(b) = eϵ · Pr[B = b]. Statement 2(d) means that there is a feasible matching w with objective value at least 1 −δ. As in the finite case, the dual problem for Definition C.1 is the generalized vertex cover problem. Definition C.2 (Generalized Vertex Cover Problem). Consider the bipartite graph in Defini-tion C.1 between measure space (Ω1, µ1) and (Ω2, µ2) with edges in E ⊆Ω1 × Ω2. Vertex costs. The measurable functions p : Ω1 →R+ and q : Ω2 : Ω2 →R+ are interpreted as vertex costs. Feasible vertex cover. A feasible vertex cover consists of a pair of measurable functions α : Ω1 → [0, 1] and β : Ω2 →[0, 1] such that for all (x, y) ∈E, α(x) + β(y) ≥1. Minimum vertex cover. The goal is to “find” a feasible vertex cover (α, β) that minimizes the cost objective: R x∈Ω1 α(x)p(x)dµ1(x) + R y∈Ω2 β(y)q(y)dµ2(y). One can easily check that weak duality holds for the problems in Definitions C.1 and C.2. Observe that w ≡0 is feasible for the primal problem and α ≡β ≡1 is feasible for the dual problem. The first conjecture is that strong duality also holds. Conjecture C.3 (Strong Duality). There exist primal and dual feasible solutions in Definitions C.1 and C.2 with the same objective value, and hence, each is an optimum solution in its corresponding problem. 44 Ease of proof. We actually believe that Conjecture C.3 is more like a claim, because strong duality for finite LP can be proved via Farkas’ Lemma, which can be derived from the hyperplane separation theorem. Hence, it should be a fairly straightforward exercise to apply the corresponding Hahn-Banach separation theorem to general spaces, where one might need to add appropriate assumptions on the measure spaces (Ω1, µ1) and (Ω2, µ2). Conjecture C.4 (Integrality Gap for Vertex Cover). For the vertex cover problem in Definition C.2, there exists an integral feasible solution α : Ω1 →{0, 1} and β : Ω2 →{0, 1} that attains the minimum. Ease of proof. If E is finite, then this is a well-known result by considering the vertex cover polytope for bipartite graphs. However, we are not aware of any result in the literature that can readily extend the result to general uncountable bipartite graphs. We next show that Lemma 4.1 is an easy corollary from Conjectures C.3 and C.4. Deriving Lemma 4.1. We consider the more diﬀicult direction of statement 1 implies statement","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","2. Proceeding with proof by contradiction, we assume that the primal objective of the maximum matching is strictly less than 1 −δ. By strong duality from Conjecture C.3, the exists a feasible dual solution whose objective is also strictly less than 1 −δ. By Conjecture C.4, we may assume that the dual solution (α, β) is integral. Define S := {x ∈ Ω1 : α(x) = 0} and T := {y ∈Ω2 : β(x) = 1}. Since (α, β) is a feasible vertex cover, it follows that all the neighbors in S are contained in T. Recall that the cost functions satisfy p(a) = Pr[A = a] and q(b) = eϵ Pr[B = b] (which are interpreted as probability density functions in the continuous case). Hence, the objective value of (α, β) is: Pr[A /∈S] + eϵ · Pr[B ∈T] ≥1 −Pr[A ∈S] + eϵ · Pr[B ∈N(S)]. Finally, since the value of (α, β) is also strictly less than 1 −δ, we immediately have Pr[A ∈S] > eϵ · Pr[B ∈N(S)] + δ, obtaining the required contradition. 45","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","[35] and deﬁne the (honest veriﬁer) zero-knowledge property of PIOPs. Since the provers in sumcheck PIOPs also send ﬁeld elements, we slightly adapt the deﬁnition in [35]. Deﬁnition A.1. A PIOP ⟨P, V⟩has perfect zero-knowledge with query bound t and query checker C if there is a PPT simulator S such that for every ﬁeld F, index i, instance x, witness w, and every (t, C)-admissable veriﬁer V∗, the following transcripts are identically distributed: View (P(F, i; x; w), V∗) ≈SV∗(F, i; x) . Here the view consists of V∗’s randomness, the non-oracle messages sent by P, and the list of answers to V∗’s oracle queries. A veriﬁer is (t, C)-admissible if it makes no more than t queries, and each query is accepted by the checker C. We say that ⟨P, V⟩is honest-veriﬁer-zero-knowlege (HVZK) if there is a simulator for V. A.2 Polynomial masking Deﬁnition A.2. A randomized algorithm msk is a (t, C, µ)-masking if","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","1. for every d ∈N and every polynomial f ∈F(≤d) µ , the masked polynomial f∗← $ msk(f, t, C) does not change evaluations over the boolean hypercube Bµ;","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","2. for every d ∈N and every polynomials f ∈F(≤d) µ , and every list of queries q := (q1, . . . , qt) that is accepted by the checker C, let f∗← $ msk(f, t, C). It holds that ","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","[79] described an eﬃcient ZK compiler for sumchecks. For reader’s convenience, we adapt Construction 1 in","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","[79] to a PIOP. Zero knowledge SumCheck PIOP ⟨P, V⟩: • Input: polynomial f ∈F(≤d) µ and claimed sum H ∈F. • P samples a polynomial g := c0 +g1(x1)+· · ·+gµ(xµ) where gi(xi) := ci,1xi +· · ·+ci,dxd i and ci,1, . . . , ci,d are uniformly random. P sends oracle g and a claimed sum G := P x∈Bµ g(x). • V sends a challenge ρ ← $ F∗. • P and V run SumCheck PIOP (Section 3.1) over polynomial f +ρg and claimed sum H +ρG. • V queries g and f at point r where r ∈Fµ is the vector of sumcheck’s challenges. V then checks that f(r) + ρg(r) is consistent with the last message of the sumcheck. The completeness of the ZK PIOP holds obviously, it was shown in","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","[34] that the PIOP also preserves soundness. The zero knowledge property is proved in","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","[79] and we state it below. Lemma A.2 (Theorem 3 of [79]). For every ﬁeld F, veriﬁer V∗and multivariate polynomial f ∈ F(≤d) µ , there is a simulator Ssum(F, µ, d, H) that perfectly simulates P’s oracle answers except for f(r). Here H := P x∈Bµ f(x). 60 A.4 Zero knowledge compilation for SumCheck-based PIOPs A general description to the sumcheck-based PIOPs. The multivariate PIOPs considered in this paper can all be adapted to the following format. General sumcheck-based PIOPs:","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","1. Both P and V have oracle access to a public multilinear polynomial p0 ∈F(≤1) µ0 .","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","2. For every i ∈[k1], P sends a multilinear polynomial pi ∈F(≤1) µi , and V sends some random challenges. pi is a function of p0, . . . , pi−1 and veriﬁer’s previous challenges.","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","3. P and V sequentially run k2 sumcheck PIOPs. The i-th (1 ≤i ≤k2) sumcheck is over a polynomial fi := hi(g1, . . . , gci) ∈F(≤di) νi , where hi is public information and each multilinear polynomial gj ∈F(≤1) νi (1 ≤j ≤ci) is gj := v|XS=b for some boolean vector b and some v ∈{p1, . . . , pk1}, that is, gj is a partial polynomial of v where the variables in S are set to b.","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","4. For every i ∈[k2], V queries a random point ri ∈Fνi to the oracle fi, where ri are the round challenges in the i-th sumcheck. V then checks that fi(ri) is consistent with the last message in the i-th sumcheck.","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","5. For every i ∈[k3], the veriﬁer queries a point ci ∈Fµji to an oracle pji (0 ≤ji ≤k1) and checks that the evaluation is yi. We emphasize that the evaluations {yi}i∈[k3] can be eﬃciently and deterministically derived from {ci, ji}i∈[k3] and the public oracle p0. We note that the above description captures all of the multivariate PIOPs in this paper because • for the case where P sends an oracle f := h(g1, . . . , gc) ∈F(≤d) µ for d > 1, we can instead let P send g1, . . . , gc ∈F(≤1) µ as h is public information; • for the case where P sends multiple multilinear oracles in a round, we can merge the polyno-mials into a single polynomial; • the PIOPs we consider are all ﬁnally reduced to one or more sumcheck PIOPs. Construction. We present a generic framework that transforms any (sumcheck-based) multi-variate PIOPs into zero knowledge PIOPs. For a PIOP ⟨P, V⟩, let ","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","1. For every i ∈[k1], ˆP sends an oracle [[p∗ i ]] where p∗ i ← $ msk(pi, ti, ℓi). ˆV sends the same challenges as V does. 61","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","2. ˆP and ˆV sequentially run k2 zero knowledge sumcheck PIOPs (Section A.3). The i-th (1 ≤ i ≤k2) sumcheck is over the polynomial f∗ i := hi(g∗ 1, . . . , g∗ ci) ∈F(≤dit∗) νi , where hi is the same as in ⟨P, V⟩; each g∗ j ∈F(≤t∗) νi (1 ≤j ≤ci) is g∗ j := v∗ |XS=b for some boolean vector b and some v∗∈{p∗ 1, . . . , p∗ k1}.","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","3. For every i ∈[k2], ˆV queries a random point ri ∈Fνi to the oracle fi, where ri are the round challenges in the i-th ZK sumcheck. ˆV then checks that fi(ri) is consistent with the last message of the i-th ZK sumcheck. We emphasize a slight modiﬁcation over the original PIOP ⟨P, V⟩: in the i-th sumcheck, ˆV samples each round challenge ri,j (1 ≤j ≤µi) in the set F \\ {0, 1, r1,j, . . . , ri−1,j} rather than in F.","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","4. ˆV simulates V, i.e., for all i ∈[k3], queries points ci to oracle p∗ ji and checks the evaluation. Theorem A.3. Given any PIOP ⟨P, V⟩for some relation over the boolean hypercube, the compiled PIOP ⟨ˆP, ˆV⟩is HVZK. Moreover, ⟨ˆP, ˆV⟩preserves perfect completeness and negligible soundness. Proof. Completeness. Completeness holds because the sumcheck relations are over boolean hy-percubes and the masked polynomials’ evaluations do not change over the boolean hypercubes by the property of msk. Soundness. Compared to the sumchecks in ⟨P, V⟩, the following changes of the sumchecks in ⟨ˆP, ˆV⟩aﬀect soundness error:","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","1. The degrees of the sumcheck polynomials are increased by a factor t∗.","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","2. The challenge space of j-th round in the i-th (1 ≤i ≤k2) sumcheck is F\\{0, 1, r1,j, . . . , ri−1,j} rather than F.","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","3. The sumcheck protocols are replaced with ZK sumchecks. Since t∗and k2 are constants and ZK sumchecks preserves soundness [34], the compiled protocol preserves negligible soundness. HVZK. We describe the simulator as follows. The simulator S ˆV(F, i; x):","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","1. Honestly generate the public polynomial p0 ∈F(≤1) µ0 .","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","2. Pick arbitrary polynomial {˜pi}i∈[k1] conditioned on that the sumcheck relations over f1, . . . , fk2 hold. Send ˆV polynomials {˜p∗ i }i∈[k1] where ˜p∗ i ← $ msk(˜pi, ti, ℓi), obtain from ˆV the challenges in the ﬁrst k1 rounds.","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","3. Run the next k2 ZK sumcheck PIOPs using p0 and the sampled polynomials {˜p∗ i }i∈[k1].","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","4. For every i ∈[k2], answer query f∗ i (ri) honestly using {˜p∗ i }i∈[k1].","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","5. For every i ∈[k3], answer query ci with value yi, where {yi}i∈[k3] are deterministically derived from {ci, ji}i∈[k3] and the public polynomial p0. Next we show that S ˆV(F, i; x) ≈View( ˆP(F, i; x; w), ˆV). We set H0 := S ˆV(F, i; x) and consider following hybrid games. 62 • Game H1: identical to H0 except that step 3 is replaced with the ZK sumcheck simulator’s output. We note that H1 ≈H0 by the ZK property of the ZK sumchecks. • Game H2: identical to H1 except that the queries in step 4 are answered with random values. (Note that f∗ i (ri)’s answer is a random value consistent with the last message of the i-th sumcheck.) We argue that H2 ≈H1: for every i ∈[k1], the number of queries to oracle ˜p∗ i ←msk( ˜pi, ti, ℓi) is no more than ti and the ℓi-th element in each of the query point are distinct and non-boolean, by Lemma A.1, the answers to the queries are uniformly random. • Game H3: identical to H2 except that the polynomials {˜pi}i∈[k1] in step 2 are replaced with {pi}i∈[k1]. Note that H3 ≈H2 as the veriﬁer’s view does not change at all. • Game H4 := View( ˆP(F, i; x; w), ˆV): identical to H3 except that the queries in step 4 are an-swered honestly and the ZK sumchecks are run honestly using p0 and the sampled polynomials {p∗ i }i∈[k1]. With similar arguments (for H1 and H2) we have H4 ≈H3. Given above, it holds that S ˆV(F, i; x) ≈View( ˆP(F, i; x; w), ˆV) and we complete the proof. A.5 zk-SNARKs from PIOPs In the ZK PIOP of Section A.4, the masked polynomials sent by the prover are with the form f∗:= f + Z(xℓ) · R(xℓ) where f ∈F(≤1) µ is multilinear and Z(xℓ) := xℓ· (1 −xℓ) is univariate and with degree t +","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","[19] that every additive and m-spanning PCS can be compiled into a hiding PCS with a zero-knowledge Eval protocol, where m-spanning means that commitments to polynomials of degree at most m can already generate the commitment space G. Thus we can construct a hiding PCS for f∗with ZK evaluations from any additive and spanning polynomial commitment schemes (e.g., KZG and FRI). In particular, one instantiation is to set the commitment of f∗to be (C1, C2) ∈G where C1 is the multilinear commitment to f and C2 is the univariate commitment to Z(X) · R(X), then apply the ZK transformation in [19]. By combining Theorem 2.4 and Theorem A.3 we obtain the following corollary. Corollary A.4. Given any (non-hiding) additive and spanning polynomial commitment schemes, we can transform any (non-ZK) sumcheck-based PIOP (Section A.4) for relation R to a zk-SNARK for R. B The FRI-based multilinear polynomial commitment In this Section, we construct a simple multilinear polynomial commitment scheme (PCS) from FRI [9]. Along the way, we also show how to generically transform a univariate PCS to a multilinear PCS using the tensor-product univariate PIOP from [24], which might be of independent interest. We note that Virgo [84, §3] describes another scheme constructing multilinear PCS from FRI. The main idea is to build the evaluation opening proof from a univariate sumcheck [12], which in turn uses FRI. However, the naive scheme incurs linear-time overhead for the veriﬁer. Virgo [84, §3] resolves the issue by delegating the veriﬁer computation to the prover. To this end, the prover needs to compute another GKR proof convincing that the linear-time veriﬁer will accept the proof. This complicates the scheme and adds additional concrete overhead on prover time and proof size. 63 We refer to [9, 57] and","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","[53] for background of FRI low-degree testing and the approach to build univariate PCS from FRI. We note that the FRI-based univariate PCS supports batch opening. The evaluation opening protocol for multiple points on multiple polynomials invokes only a single call to the FRI protocol. Below we present a generic approach to transforming any univariate PCS into a multilinear PCS. Generic transformation from univariate PCS to multilinear PCS. Bootle et al. built a univariate PIOP for the tensor-product relation in Section 5 of [24]. The tensor-product relation (x, w) = ","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","1. ℓw + 2 of µ-variate multilinear polynomial commitments (ℓw for the witness and 2 for the product polynomial),","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","2. µ of degree max(d−2, ℓw −1) univariate polynomial commitments and 2µ claimed evaluations (in the ﬁrst batched sumcheck),","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","3. 8 + 2 · ℓw + ℓq claimed multilinear evaluations,","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","4. 1 univariate evaluation of a batched univariate polynomial,","True"
"HyperPlonk: Plonk with Linear-Time Prover and High-Degree Custom Gates.","1","","none","5. 1 multilinear evaluation of a batched multilinear polynomial, and","True"
