label,key,iri,type
"Conference on Health, Inference, and Learning (CHIL)",streams/conf/chil,https://dblp.org/streams/conf/chil,https://dblp.org/rdf/schema#Conference
Chilean Conference on Human - Computer Interaction (ChileCHI),streams/conf/chilechi,https://dblp.org/streams/conf/chilechi,https://dblp.org/rdf/schema#Conference
ACM Symposium on Document Engineering (DocEng),streams/conf/doceng,https://dblp.org/streams/conf/doceng,https://dblp.org/rdf/schema#Conference
Computer Human Interaction for Management of Information Technology (CHIMIT),streams/conf/chimit,https://dblp.org/streams/conf/chimit,https://dblp.org/rdf/schema#Conference
EAI International Conference on Communications and Networking (CHINACOM),streams/conf/chinacom,https://dblp.org/streams/conf/chinacom,https://dblp.org/rdf/schema#Conference
"Doctoral Conference on Computing, Electrical and Industrial Systems (DoCEIS)",streams/conf/doceis,https://dblp.org/streams/conf/doceis,https://dblp.org/rdf/schema#Conference
ChinaGrid Annual Conference (ChinaGrid),streams/conf/chinagrid,https://dblp.org/streams/conf/chinagrid,https://dblp.org/rdf/schema#Conference
IEEE Symposium on Computational Intelligence for Communication Systems and Networks (CIComms),streams/conf/cicomms,https://dblp.org/streams/conf/cicomms,https://dblp.org/rdf/schema#Conference
IEEE Symposium on Computational Intelligence for Creativity and Affective Computing (CICAC),streams/conf/cicac,https://dblp.org/streams/conf/cicac,https://dblp.org/rdf/schema#Conference
CAAI International Conference on Artificial Intelligence (CICAI),streams/conf/cicai,https://dblp.org/streams/conf/cicai,https://dblp.org/rdf/schema#Conference
Digital Media Industry & Academic Forum (DMIAF),streams/conf/dmiaf,https://dblp.org/streams/conf/dmiaf,https://dblp.org/rdf/schema#Conference
IEEE Symposium on Computational Intelligence in Healthcare and e-health (CICARE),streams/conf/cicare,https://dblp.org/streams/conf/cicare,https://dblp.org/rdf/schema#Conference
"International Conference on Computational Intelligence, Communications, and Business Analytics (CICBA)",streams/conf/cicba,https://dblp.org/streams/conf/cicba,https://dblp.org/rdf/schema#Conference
International Conference on Digitalization and Management Innovation (DMI),streams/conf/dmi,https://dblp.org/streams/conf/dmi,https://dblp.org/rdf/schema#Conference
IEEE Custom Integrated Circuits Conference (CICC),streams/conf/cicc,https://dblp.org/streams/conf/cicc,https://dblp.org/rdf/schema#Conference
Conference on  Computational Linguistics and Intelligent Text Processing (CICLing),streams/conf/cicling,https://dblp.org/streams/conf/cicling,https://dblp.org/rdf/schema#Conference
Data Management in Grids (DMG),streams/conf/dmg,https://dblp.org/streams/conf/dmg,https://dblp.org/rdf/schema#Conference
International Conference on Data Mining (DMIN),streams/conf/dmin,https://dblp.org/streams/conf/dmin,https://dblp.org/rdf/schema#Conference
IEEE Symposium on Computational Intelligence in Cyber Security (CICS),streams/conf/cics,https://dblp.org/streams/conf/cics,https://dblp.org/rdf/schema#Conference
Design and Management of Data Warehouses (DMDW),streams/conf/dmdw,https://dblp.org/streams/conf/dmdw,https://dblp.org/rdf/schema#Conference
"International Conference on Computational Intelligence, Communication Systems and Networks (CICSyN)",streams/conf/cicsyn,https://dblp.org/streams/conf/cicsyn,https://dblp.org/rdf/schema#Conference
Colloque International sur le Document Électronique (CIDE),streams/conf/cide,https://dblp.org/streams/conf/cide,https://dblp.org/rdf/schema#Conference
Discrete Models for Complex Systems (DMCS),streams/conf/dmcs,https://dblp.org/streams/conf/dmcs,https://dblp.org/rdf/schema#Conference
IEEE Symposium on Computational Intelligence and Data Mining (CIDM),streams/conf/cidm,https://dblp.org/streams/conf/cidm,https://dblp.org/rdf/schema#Conference
Conference on Innovative Data Systems Research (CIDR),streams/conf/cidr,https://dblp.org/streams/conf/cidr,https://dblp.org/rdf/schema#Conference
"Discrete Models: Combinatorics, Computation, and Geometry (DM-CCG)",streams/conf/dmccg,https://dblp.org/streams/conf/dmccg,https://dblp.org/rdf/schema#Conference
Conference on Intelligent Data Understanding (CIDU),streams/conf/cidu,https://dblp.org/streams/conf/cidu,https://dblp.org/rdf/schema#Conference
IEEE Symposium on Computational Intelligence in Bioinformatics and Computational Biology (CIBCB),streams/conf/cibcb,https://dblp.org/streams/conf/cibcb,https://dblp.org/rdf/schema#Conference
"Workshop on Context, Information and Ontologies (CIAO)",streams/conf/ciao,https://dblp.org/streams/conf/ciao,https://dblp.org/rdf/schema#Conference
International Workshop on Data Mining on Linked Data (DMoLD),streams/conf/dmold,https://dblp.org/streams/conf/dmold,https://dblp.org/rdf/schema#Conference
Iberoamerican Congress on Pattern Recognition (CIARP),streams/conf/ciarp,https://dblp.org/streams/conf/ciarp,https://dblp.org/rdf/schema#Conference
IEEE Symposium on Computational Intelligence Applications in Smart Grid (CIASG),streams/conf/ciasg,https://dblp.org/streams/conf/ciasg,https://dblp.org/rdf/schema#Conference
Conference on Data Mining and Optimization (DMO),streams/conf/dmo,https://dblp.org/streams/conf/dmo,https://dblp.org/rdf/schema#Conference
International Conference on Cyberspace Innovation of Advanced Technologies (CIAT),streams/conf/ciat,https://dblp.org/streams/conf/ciat,https://dblp.org/rdf/schema#Conference
IEEE Workshop on Computational Intelligence in Biometrics (CIB),streams/conf/cib,https://dblp.org/streams/conf/cib,https://dblp.org/rdf/schema#Conference
"Data Mining, Intrusion Detection, Information Security and Assurance, and Data Networks Security",streams/conf/dmkdttt,https://dblp.org/streams/conf/dmkdttt,https://dblp.org/rdf/schema#Conference
Computational Intelligence Methods for Bioinformatics and Biostatistics (CIBB),streams/conf/cibb,https://dblp.org/streams/conf/cibb,https://dblp.org/rdf/schema#Conference
International Conference on Discrete Optimization and Operations Research (DOOR),streams/conf/door,https://dblp.org/streams/conf/door,https://dblp.org/rdf/schema#Conference
Workshop on Research Issues on Data Mining and Knowledge Discovery (DMKD),streams/conf/dmkd,https://dblp.org/streams/conf/dmkd,https://dblp.org/rdf/schema#Conference
IEEE Symposium on Computational Intelligence in Brain Computer Interfaces (CIBCI),streams/conf/cibci,https://dblp.org/streams/conf/cibci,https://dblp.org/rdf/schema#Conference
Symposium on Computational Intelligence in Big Data (CIBD),streams/conf/cibd,https://dblp.org/streams/conf/cibd,https://dblp.org/rdf/schema#Conference
International Working Conference on Dynamic Modelling of Information Systems (DMIS),streams/conf/dmis,https://dblp.org/streams/conf/dmis,https://dblp.org/rdf/schema#Conference
Symposium on Computational Intelligence in Biometrics and Identity Management (CIBIM),streams/conf/cibim,https://dblp.org/streams/conf/cibim,https://dblp.org/rdf/schema#Conference
Iberoamerican Conference on Software Engineering (CIbSE),streams/conf/cibse,https://dblp.org/streams/conf/cibse,https://dblp.org/rdf/schema#Conference
International Conference on Digital Medicine and Image Processing (DMIP),streams/conf/dmip,https://dblp.org/streams/conf/dmip,https://dblp.org/rdf/schema#Conference
International Conference on Communications in Computing (CIC),streams/conf/cic,https://dblp.org/streams/conf/cic,https://dblp.org/rdf/schema#Conference
Symposium on Computational Intelligence in Control and Automation (CICA),streams/conf/cica,https://dblp.org/streams/conf/cica,https://dblp.org/rdf/schema#Conference
Spanish Computer Graphics Conference (CEIG),streams/conf/ceig,https://dblp.org/streams/conf/ceig,https://dblp.org/rdf/schema#Conference
"International Conference on Electronics, Communications and Networks (CECNet)",streams/conf/cecnet,https://dblp.org/streams/conf/cecnet,https://dblp.org/rdf/schema#Conference
International Conferences on Dependable Systems and Their Applications (DSA),streams/conf/dsa,https://dblp.org/streams/conf/dsa,https://dblp.org/rdf/schema#Conference
Conference for E-Democracy and Open Government (CeDEM),streams/conf/cedem,https://dblp.org/streams/conf/cedem,https://dblp.org/rdf/schema#Conference
Computer Science and Electronic Engineering Conference (CEEC),streams/conf/ceec,https://dblp.org/streams/conf/ceec,https://dblp.org/rdf/schema#Conference
IFIP Working Conference on Database Semantics (DS),streams/conf/ds,https://dblp.org/streams/conf/ds,https://dblp.org/rdf/schema#Conference
Central and Eastern European e|Dem und e|Gov Days (CEEeGov),streams/conf/ceeegov,https://dblp.org/streams/conf/ceeegov,https://dblp.org/rdf/schema#Conference
International Workshop of Central and Eastern Europe on Multi-Agent Systems (CEEMAS),streams/conf/ceemas,https://dblp.org/streams/conf/ceemas,https://dblp.org/rdf/schema#Conference
Discrete Random Walks (DRW),streams/conf/drw,https://dblp.org/streams/conf/drw,https://dblp.org/rdf/schema#Conference
Central European Functional Programming School (CEFP),streams/conf/cefp,https://dblp.org/streams/conf/cefp,https://dblp.org/rdf/schema#Conference
"International Conference on Electronics, Computers and Communication Technology (CECCT)",streams/conf/cecct,https://dblp.org/streams/conf/cecct,https://dblp.org/rdf/schema#Conference
Applications of Uncertainty Formalisms,streams/conf/drums,https://dblp.org/streams/conf/drums,https://dblp.org/rdf/schema#Conference
"Workshop on Cellular Networks: Operations, Challenges, and Future Design (CellNet)",streams/conf/cellnet,https://dblp.org/streams/conf/cellnet,https://dblp.org/rdf/schema#Conference
Conference on ENTERprise Information Systems (CENTERIS),streams/conf/centeris,https://dblp.org/streams/conf/centeris,https://dblp.org/rdf/schema#Conference
Document Recognition and Retrieval (DRR),streams/conf/drr,https://dblp.org/streams/conf/drr,https://dblp.org/rdf/schema#Conference
Conference on Computing Education Practice (CEP),streams/conf/cep,https://dblp.org/streams/conf/cep,https://dblp.org/rdf/schema#Conference
UNESCO-CEPES Publications (UNESCO-CEPES),streams/conf/cepes,https://dblp.org/streams/conf/cepes,https://dblp.org/rdf/schema#Conference
International Workshop on Drone Assisted Wireless Communications for 5G and Beyond (DroneCom),streams/conf/dronecom,https://dblp.org/streams/conf/dronecom,https://dblp.org/rdf/schema#Conference
Collaborative European Research Conference (CERC),streams/conf/cerc,https://dblp.org/streams/conf/cerc,https://dblp.org/rdf/schema#Conference
Workshop on Connecting Education and Research Communities for an Innovative Resource Aware Society (CERCIRAS),streams/conf/cerciras,https://dblp.org/streams/conf/cerciras,https://dblp.org/rdf/schema#Conference
Workshop on Domain-Specific Aspect Languages (DSAL),streams/conf/dsal,https://dblp.org/streams/conf/dsal,https://dblp.org/rdf/schema#Conference
Data Storage and Data Engineering (DSDE),streams/conf/dsde,https://dblp.org/streams/conf/dsde,https://dblp.org/rdf/schema#Conference
IEEE Conference on Decision and Control (CDC),streams/conf/cdc,https://dblp.org/streams/conf/cdc,https://dblp.org/rdf/schema#Conference
Workshop on Complex Data Challenges in Earth Observation (CDCEO),streams/conf/cdceo,https://dblp.org/streams/conf/cdceo,https://dblp.org/rdf/schema#Conference
Euromicro Symposium on Digital Systems Design (DSD),streams/conf/dsd,https://dblp.org/streams/conf/dsd,https://dblp.org/rdf/schema#Conference
International Conference on Computer Design (CDES),streams/conf/cdes,https://dblp.org/streams/conf/cdes,https://dblp.org/rdf/schema#Conference
CDMA International Conference (CIC),streams/conf/cdma,https://dblp.org/streams/conf/cdma,https://dblp.org/rdf/schema#Conference
International Conference on Data Science in Cyberspace (DSC),streams/conf/dsc,https://dblp.org/streams/conf/dsc,https://dblp.org/rdf/schema#Conference
International Cross-Domain Conference on Machine Learning and Knowledge Extraction (CD-MAKE),streams/conf/cdmake,https://dblp.org/streams/conf/cdmake,https://dblp.org/rdf/schema#Conference
Configurable Distributed Systems (CDS),streams/conf/cds,https://dblp.org/streams/conf/cds,https://dblp.org/rdf/schema#Conference
"Digital Rights Management: Technology, Issues, Challenges and Systems (DRMTICS)",streams/conf/drmtics,https://dblp.org/streams/conf/drmtics,https://dblp.org/rdf/schema#Conference
International Conference Common Digital Space of Scientific Knowledge: Problems & Solutions (CDSSK),streams/conf/cdssk,https://dblp.org/streams/conf/cdssk,https://dblp.org/rdf/schema#Conference
"Cooperative Design, Visualization, and Engineering (CDVE)",streams/conf/cdve,https://dblp.org/streams/conf/cdve,https://dblp.org/rdf/schema#Conference
International Conference on Digital Society and Artificial Intelligence (DSAI),streams/conf/dsai2,https://dblp.org/streams/conf/dsai2,https://dblp.org/rdf/schema#Conference
Workshop on Multimedia for Cooking and Eating Activities (CEA),streams/conf/cea,https://dblp.org/streams/conf/cea,https://dblp.org/rdf/schema#Conference
International Conference on Email and Anti-Spam (CEAS),streams/conf/ceas,https://dblp.org/streams/conf/ceas,https://dblp.org/rdf/schema#Conference
International Conference on Software Development for Enhancing Accessibility and Fighting Info-exclusion (DSAI),streams/conf/dsai,https://dblp.org/streams/conf/dsai,https://dblp.org/rdf/schema#Conference
IEEE Congress on Evolutionary Computation (CEC),streams/conf/cec,https://dblp.org/streams/conf/cec,https://dblp.org/rdf/schema#Conference
Central European Cybersecurity Conference (CECC),streams/conf/cecc,https://dblp.org/streams/conf/cecc,https://dblp.org/rdf/schema#Conference
International Conference on Data Science and Advanced Analytics (DSAA),streams/conf/dsaa,https://dblp.org/streams/conf/dsaa,https://dblp.org/rdf/schema#Conference
Computerized Guidelines and Protocols (CGP),streams/conf/cgp,https://dblp.org/streams/conf/cgp,https://dblp.org/rdf/schema#Conference
International Conference on Computer Games (CGAMES),streams/conf/cgames,https://dblp.org/streams/conf/cgames,https://dblp.org/rdf/schema#Conference
International Digital Preservation Interoperability Framework Symposium (INTL-DPIF),streams/conf/dpif,https://dblp.org/streams/conf/dpif,https://dblp.org/rdf/schema#Conference
